ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10359;22;100;1;4301.22;22/5/2022;Shipped;4;12;2022;Trains;62;S32_3207;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium
10195;32;43.29;8;1385.28;23/5/2022;Shipped;4;11;2022;Trucks and Buses;54;S32_2509;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Small
10133;27;99.67;2;2691.09;23/5/2022;Shipped;2;6;2022;Planes;118;S700_2834;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10327;25;100;6;2804.75;24/5/2022;Resolved;4;11;2022;Planes;157;S18_1662;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small
10119;43;100;3;6916.12;25/5/2022;Shipped;2;4;2022;Planes;157;S18_1662;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10326;50;86.01;5;4300.5;25/5/2022;Shipped;4;11;2022;Vintage Cars;87;S18_4522;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Medium
10142;38;85.41;4;3245.58;25/5/2022;Shipped;3;8;2022;Ships;99;S700_3962;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10248;36;71.34;6;2568.24;26/5/2022;Cancelled;2;5;2022;Ships;66;S700_1138;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10135;29;97.89;4;2838.81;28/5/2022;Shipped;3;7;2022;Classic Cars;115;S12_4675;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10423;21;84.82;2;1781.22;28/5/2022;In Process;2;5;2022;Vintage Cars;104;S18_3136;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small
10215;41;100;8;4555.92;28/5/2022;Shipped;1;1;2022;Vintage Cars;99;S18_3320;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;NA;Thompson;Steve;Medium
10311;26;87.45;6;2273.7;28/5/2022;Shipped;4;10;2022;Classic Cars;73;S24_1046;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10380;32;70.56;4;2257.92;28/5/2022;Shipped;1;2;2022;Vintage Cars;33;S24_1937;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10275;23;81.91;7;1883.93;29/5/2022;Shipped;3;7;2022;Motorcycles;99;S32_1374;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10376;35;100;1;3987.2;30/5/2022;Shipped;1;2;2022;Classic Cars;117;S12_3380;Boards & Toys Co.;3105552373;4097 Douglas Av.;;Glendale;CA;92561;USA;NA;Young;Leslie;Medium
10181;20;81.4;15;1628;30/5/2022;Shipped;4;11;2022;Classic Cars;79;S12_3990;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Small
10316;27;100;9;3704.13;31/5/2022;Shipped;4;11;2022;Planes;157;S18_1662;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium
10331;30;32.47;8;974.1;1/6/2022;Shipped;4;11;2022;Classic Cars;142;S18_1984;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Small
10131;22;85.99;8;1891.78;1/6/2022;Shipped;2;6;2022;Ships;90;S700_2047;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;NA;Lewis;Dan;Small
10390;31;98.99;16;3068.69;2/6/2022;Shipped;1;3;2022;Vintage Cars;127;S18_2325;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10245;45;59.87;7;2694.15;2/6/2022;Shipped;2;5;2022;Vintage Cars;50;S18_4668;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;NA;Murphy;Leslie;Small
10336;45;100;4;5972.4;2/6/2022;Shipped;4;11;2022;Classic Cars;57;S24_1444;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Medium
10211;37;100;12;4040.03;2/6/2022;Shipped;1;1;2022;Motorcycles;102;S32_4485;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Medium
10365;22;100;3;3425.18;2/6/2022;Shipped;1;1;2022;Motorcycles;102;S32_4485;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Medium
10264;48;54.71;3;2626.08;3/6/2022;Shipped;2;6;2022;Motorcycles;62;S18_3782;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Small
10267;36;75.55;1;2719.8;3/6/2022;Shipped;3;7;2022;Classic Cars;71;S18_4933;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10283;20;94.14;2;1882.8;3/6/2022;Shipped;3;8;2022;Ships;90;S700_2047;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canada;NA;Lincoln;Elizabeth;Small
10106;32;100;1;3986.56;3/6/2022;Shipped;1;2;2022;Planes;118;S700_2834;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10211;40;80.55;10;3222;4/6/2022;Shipped;1;1;2022;Motorcycles;81;S50_4713;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Medium
10105;41;100;15;8690.36;5/6/2022;Shipped;1;2;2022;Classic Cars;207;S12_1108;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Large
10373;28;57.55;4;1611.4;5/6/2022;Shipped;1;1;2022;Planes;157;S18_1662;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Small
10118;36;100;1;4219.2;5/6/2022;Shipped;2;4;2022;Ships;100;S700_3505;Enaco Distributors;(93) 203 4555;Rambla de Catalu¤a, 23;;Barcelona;;8022;Spain;EMEA;Saavedra;Eduardo;Medium
10318;48;100;2;6437.28;6/6/2022;Shipped;4;11;2022;Motorcycles;112;S24_1578;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Medium
10329;45;63.91;11;2875.95;6/6/2022;Shipped;4;11;2022;Motorcycles;99;S32_1374;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10184;33;62.77;8;2071.41;6/6/2022;Shipped;4;11;2022;Trucks and Buses;54;S32_2509;Iberia Gift Imports, Corp.;(95) 555 82 82;C/ Romero, 33;;Sevilla;;41101;Spain;EMEA;Roel;Jose Pedro;Small
10385;25;77.34;1;1933.5;6/6/2022;Shipped;1;2;2022;Ships;66;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10193;32;79.37;5;2539.84;7/6/2022;Shipped;4;11;2022;Vintage Cars;99;S18_3320;Australian Collectables, Ltd;61-9-3844-6555;7 Allen Street;;Glen Waverly;Victoria;3150;Australia;APAC;Connery;Sean;Small
10289;45;48.38;4;2177.1;8/6/2022;Shipped;3;9;2022;Vintage Cars;44;S24_2022;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Small
10168;28;100;7;3244.36;8/6/2022;Shipped;4;10;2022;Motorcycles;99;S32_1374;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Medium
10209;20;100;5;2498.6;9/6/2022;Shipped;1;1;2022;Vintage Cars;105;S18_3856;Men 'R' US Retailers, Ltd.;2155554369;6047 Douglas Av.;;Los Angeles;CA;;USA;NA;Chandler;Michael;Small
10397;48;100;3;5192.64;9/6/2022;Shipped;1;3;2022;Ships;100;S700_3505;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium
10329;44;86.13;8;3789.72;9/6/2022;Shipped;4;11;2022;Planes;49;S72_1253;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Medium
10225;47;64.68;5;3039.96;10/6/2022;Shipped;1;2;2022;Classic Cars;77;S18_1889;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10420;45;100;2;4977;10/6/2022;In Process;2;5;2022;Vintage Cars;127;S18_2325;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10191;36;94.88;6;3415.68;10/6/2022;Shipped;4;11;2022;Classic Cars;80;S18_3278;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Medium
10386;44;86.4;15;3801.6;10/6/2022;Resolved;1;3;2022;Planes;74;S700_4002;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10129;32;64.97;8;2079.04;10/6/2022;Shipped;2;6;2022;Ships;54;S72_3212;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Small
10357;49;70.58;5;3458.42;11/6/2022;Shipped;4;12;2022;Vintage Cars;62;S18_2957;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10226;21;60.26;1;1265.46;11/6/2022;Shipped;1;2;2022;Classic Cars;73;S24_1046;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Small
10167;24;100;13;2812.8;11/6/2022;Cancelled;4;10;2022;Ships;100;S700_3505;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small
10142;39;44.23;5;1724.97;12/6/2022;Shipped;3;8;2022;Ships;54;S72_3212;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10120;46;100;2;9264.86;14/6/2022;Shipped;2;4;2022;Motorcycles;193;S10_4698;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Large
10253;33;100;4;4459.62;14/6/2022;Cancelled;2;6;2022;Classic Cars;142;S18_1984;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Medium
10152;23;100;3;2802.09;14/6/2022;Shipped;3;9;2022;Classic Cars;118;S24_4048;Australian Gift Network, Co;61-7-3844-6555;31 Duncan St. West End;;South Brisbane;Queensland;4101;Australia;APAC;Calaghan;Tony;Small
10313;27;87.64;6;2366.28;14/6/2022;Shipped;4;10;2022;Trucks and Buses;96;S32_1268;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;NA;Tannamuri;Yoshi;Small
10182;23;42.26;8;971.98;15/6/2022;Shipped;4;11;2022;Vintage Cars;41;S24_3969;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10310;27;80.41;13;2171.07;16/6/2022;Shipped;4;10;2022;Classic Cars;80;S18_3278;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10383;40;100;3;6089.6;17/6/2022;Shipped;1;2;2022;Classic Cars;35;S24_2840;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10192;45;100;14;6319.35;17/6/2022;Shipped;4;11;2022;Classic Cars;140;S24_3856;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10327;20;100;7;3469.2;17/6/2022;Resolved;4;11;2022;Ships;86;S700_1938;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium
10288;31;100;2;3822.92;18/6/2022;Shipped;3;9;2022;Vintage Cars;127;S18_2325;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium
10359;25;64.93;4;1623.25;18/6/2022;Shipped;4;12;2022;Trains;58;S50_1514;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small
10135;45;50.36;13;2266.2;19/6/2022;Shipped;3;7;2022;Motorcycles;62;S18_3782;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10204;45;49.81;12;2241.45;19/6/2022;Shipped;4;12;2022;Classic Cars;50;S24_1628;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10252;25;100;9;2832;19/6/2022;Shipped;2;5;2022;Motorcycles;102;S32_4485;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Small
10235;41;35.35;7;1449.35;19/6/2022;Shipped;2;4;2022;Vintage Cars;43;S50_1341;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canada;NA;Lincoln;Elizabeth;Small
10322;41;29.87;13;1224.67;20/6/2022;Shipped;4;11;2022;Vintage Cars;62;S18_2957;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Small
10161;30;100;6;3148.2;20/6/2022;Shipped;4;10;2022;Classic Cars;107;S24_3432;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium
10349;33;46.53;1;1535.49;20/6/2022;Shipped;4;12;2022;Trucks and Buses;54;S32_2509;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10389;39;100;5;6981;21/6/2022;Shipped;1;3;2022;Motorcycles;60;S18_2625;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10361;44;100;10;5001.92;21/6/2022;Shipped;4;12;2022;Planes;80;S700_3167;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10208;26;100;14;3142.36;22/6/2022;Shipped;1;1;2022;Classic Cars;151;S12_3148;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10186;32;100;1;6004.8;22/6/2022;Shipped;4;11;2022;Planes;157;S18_1662;Double Decker Gift Stores, Ltd;(171) 555-7555;120 Hanover Sq.;;London;;WA1 1DP;UK;EMEA;Hardy;Thomas;Medium
10201;30;64.81;6;1944.3;22/6/2022;Shipped;4;12;2022;Motorcycles;60;S18_2625;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;NA;Murphy;Julie;Small
10166;29;100;3;3013.97;22/6/2022;Shipped;4;10;2022;Ships;86;S700_1938;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Medium
10149;23;100;5;4230.62;23/6/2022;Shipped;3;9;2022;Vintage Cars;168;S18_2795;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;NA;Taylor;Sue;Medium
10310;36;43.05;17;1549.8;23/6/2022;Shipped;4;10;2022;Motorcycles;40;S32_2206;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10395;46;100;4;5692.96;23/6/2022;Shipped;1;3;2022;Trucks and Buses;115;S50_1392;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Medium
10122;37;99.82;8;3693.34;24/6/2022;Shipped;2;5;2022;Classic Cars;117;S12_3380;Marseille Mini Autos;91.24.4555;12, rue des Bouchers;;Marseille;;13008;France;EMEA;Lebihan;Laurence;Medium
10203;32;100;10;5127.04;25/6/2022;Shipped;4;12;2022;Classic Cars;146;S18_3482;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10178;34;80.84;5;2748.56;25/6/2022;Shipped;4;11;2022;Planes;68;S24_2841;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small
10326;41;85.85;3;3519.85;25/6/2022;Shipped;4;11;2022;Vintage Cars;88;S24_3151;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Medium
10241;26;81.33;7;2114.58;25/6/2022;Shipped;2;4;2022;Classic Cars;85;S24_3191;Mini Caravy;88.60.1555;24, place Kluber;;Strasbourg;;67000;France;EMEA;Citeaux;Frederique;Small
10127;20;96.99;7;1939.8;25/6/2022;Shipped;2;6;2022;Classic Cars;118;S24_4048;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10122;43;72.38;6;3112.34;27/6/2022;Shipped;2;5;2022;Classic Cars;77;S18_1889;Marseille Mini Autos;91.24.4555;12, rue des Bouchers;;Marseille;;13008;France;EMEA;Lebihan;Laurence;Medium
10159;35;35.4;9;1239;27/6/2022;Shipped;4;10;2022;Motorcycles;40;S32_2206;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Small
10141;24;45.99;7;1103.76;27/6/2022;Shipped;3;8;2022;Trucks and Buses;54;S32_2509;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Small
10143;46;74.84;13;3442.64;28/6/2022;Shipped;3;8;2022;Ships;86;S18_3029;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Medium
10121;25;86.74;3;2168.5;28/6/2022;Shipped;2;5;2022;Motorcycles;102;S32_4485;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small
10283;22;88.15;10;1939.3;28/6/2022;Shipped;3;8;2022;Ships;100;S700_3505;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canada;NA;Lincoln;Elizabeth;Small
10127;45;51.95;13;2337.75;29/6/2022;Shipped;2;6;2022;Trucks and Buses;54;S32_2509;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10230;34;100;7;3974.94;29/6/2022;Shipped;1;3;2022;Trucks and Buses;115;S50_1392;Blauer See Auto, Co.;+49 69 66 90 2555;Lyonerstr. 34;;Frankfurt;;60528;Germany;EMEA;Keitel;Roland;Medium
10415;32;95.95;4;3070.4;29/6/2022;Disputed;2;5;2022;Ships;90;S700_2047;Australian Collectables, Ltd;61-9-3844-6555;7 Allen Street;;Glen Waverly;Victoria;3150;Australia;APAC;Connery;Sean;Medium
10416;41;100;3;5642.83;29/6/2022;Shipped;2;5;2022;Planes;118;S700_2834;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Medium
10180;40;100;8;6747.6;30/6/2022;Shipped;4;11;2022;Motorcycles;150;S12_2823;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;France;EMEA;Rance;Martine;Medium
10379;39;100;2;5399.55;30/6/2022;Shipped;1;2;2022;Vintage Cars;170;S18_1749;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10273;33;71.09;12;2345.97;30/6/2022;Shipped;3;7;2022;Vintage Cars;87;S18_4522;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small
10363;34;96.73;4;3288.82;1/7/2022;Shipped;1;1;2022;Classic Cars;117;S12_3380;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Medium
10120;46;58.15;4;2674.9;1/7/2022;Shipped;2;4;2022;Motorcycles;60;S18_2625;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Small
10300;31;58.78;4;1822.18;1/7/2022;Shipped;4;10;2022;Classic Cars;61;S24_3371;Blauer See Auto, Co.;+49 69 66 90 2555;Lyonerstr. 34;;Frankfurt;;60528;Germany;EMEA;Keitel;Roland;Small
10114;28;55.73;2;1560.44;1/7/2022;Shipped;2;4;2022;Trucks and Buses;54;S32_2509;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Small
10340;29;100;6;4094.51;1/7/2022;Shipped;4;11;2022;Planes;118;S700_2834;Enaco Distributors;(93) 203 4555;Rambla de Catalu¤a, 23;;Barcelona;;8022;Spain;EMEA;Saavedra;Eduardo;Medium
10274;32;58.6;4;1875.2;1/7/2022;Shipped;3;7;2022;Planes;49;S72_1253;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Small
10400;20;56.12;4;1122.4;1/7/2022;Shipped;2;4;2022;Planes;49;S72_1253;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Small
10369;44;100;8;9240.44;2/7/2022;Shipped;1;1;2022;Vintage Cars;102;S18_1342;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Large
10147;37;100;9;4405.22;2/7/2022;Shipped;3;9;2022;Classic Cars;146;S18_3482;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Medium
10164;49;100;6;6563.06;3/7/2022;Resolved;4;10;2022;Trucks and Buses;136;S12_1666;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Medium
10178;48;100;9;5386.56;3/7/2022;Shipped;4;11;2022;Vintage Cars;105;S18_3856;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium
10361;35;100;11;4277.35;3/7/2022;Shipped;4;12;2022;Planes;74;S700_4002;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10107;29;70.87;6;2055.23;5/7/2022;Shipped;1;2;2022;Motorcycles;60;S18_2625;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10275;30;79.98;6;2399.4;5/7/2022;Shipped;3;7;2022;Motorcycles;76;S24_2000;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10261;50;81.43;6;4071.5;5/7/2022;Shipped;2;6;2022;Ships;99;S700_3962;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;NA;Fresnisre;Jean;Medium
10153;31;100;7;3641.57;6/7/2022;Shipped;3;9;2022;Vintage Cars;136;S18_3140;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10420;37;60.37;13;2233.69;6/7/2022;In Process;2;5;2022;Classic Cars;50;S24_1628;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Small
10328;24;81.17;5;1948.08;7/7/2022;Shipped;4;11;2022;Vintage Cars;68;S32_4289;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10185;43;100;12;7886.2;8/7/2022;Shipped;4;11;2022;Classic Cars;173;S12_3891;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Large
10383;27;100;11;3843.99;8/7/2022;Shipped;1;2;2022;Trucks and Buses;122;S18_2319;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10126;43;53.83;9;2314.69;8/7/2022;Shipped;2;5;2022;Vintage Cars;50;S18_4668;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart¡n;Small
10267;43;100;6;5110.98;8/7/2022;Shipped;3;7;2022;Classic Cars;107;S24_3432;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10155;44;85.87;3;3778.28;8/7/2022;Shipped;4;10;2022;Planes;74;S700_4002;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Medium
10139;41;100;8;7956.46;10/7/2022;Shipped;3;7;2022;Vintage Cars;168;S18_2795;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Large
