ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10413;24;49.71;6;1193.04;12/5/2021;Shipped;2;5;2021;Trains;62;S32_3207;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;NA;King;Julie;Small
10112;29;100;1;7209.11;14/5/2021;Shipped;1;3;2021;Classic Cars;214;S10_1949;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Large
10275;36;100;3;6901.92;14/5/2021;Shipped;3;7;2021;Motorcycles;193;S10_4698;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10280;25;62.96;15;1574;14/5/2021;Shipped;3;8;2021;Vintage Cars;60;S18_2248;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small
10163;40;100;3;4900.8;14/5/2021;Shipped;4;10;2021;Vintage Cars;104;S18_3136;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Medium
10310;42;67.14;16;2819.88;14/5/2021;Shipped;4;10;2021;Motorcycles;62;S18_3782;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10207;46;100;12;6819.04;14/5/2021;Shipped;4;12;2021;Trucks and Buses;127;S24_2300;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Medium
10322;30;100;4;3500.1;15/5/2021;Shipped;4;11;2021;Vintage Cars;44;S24_2022;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10161;43;100;8;6153.73;16/5/2021;Shipped;4;10;2021;Classic Cars;124;S18_1589;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium
10353;27;100;1;3515.67;16/5/2021;Shipped;4;12;2021;Planes;84;S18_2581;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;NA;Lewis;Dan;Medium
10176;29;100;7;2915.66;16/5/2021;Shipped;4;11;2021;Classic Cars;118;S24_4048;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10194;38;100;8;4933.92;17/5/2021;Shipped;4;11;2021;Trucks and Buses;136;S12_1666;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10278;42;100;7;6401.22;17/5/2021;Shipped;3;8;2021;Classic Cars;169;S18_3232;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;NA;King;Sue;Medium
10219;43;100;1;8448.64;18/5/2021;Shipped;1;2;2021;Classic Cars;163;S18_2238;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;NA;Taylor;Sue;Large
10175;41;69.28;7;2840.48;18/5/2021;Shipped;4;11;2021;Trucks and Buses;60;S18_2432;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Small
10125;34;100;2;6483.46;18/5/2021;Shipped;2;5;2021;Vintage Cars;168;S18_2795;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Medium
10311;25;83.04;5;2076;18/5/2021;Shipped;4;10;2021;Classic Cars;85;S24_3191;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10145;27;100;4;3251.34;18/5/2021;Shipped;3;8;2021;Motorcycles;102;S32_4485;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Medium
10227;33;100;1;3666.96;19/5/2021;Shipped;1;3;2021;Vintage Cars;99;S18_3320;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10173;35;33.23;11;1163.05;19/5/2021;Shipped;4;11;2021;Vintage Cars;41;S24_3969;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10397;34;62.24;1;2116.16;19/5/2021;Shipped;1;3;2021;Ships;54;S72_3212;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small
10178;41;81.72;10;3350.52;20/5/2021;Shipped;4;11;2021;Ships;86;S18_3029;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium
10204;47;96.32;8;4527.04;20/5/2021;Shipped;4;12;2021;Classic Cars;90;S24_2766;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10293;24;100;9;4242.24;22/5/2021;Shipped;3;9;2021;Classic Cars;151;S12_3148;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Medium
10333;29;40.25;7;1167.25;22/5/2021;Shipped;4;11;2021;Trucks and Buses;116;S18_1097;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;NA;Murphy;Julie;Small
10117;38;79.68;6;3027.84;22/5/2021;Shipped;2;4;2021;Ships;86;S700_1938;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Medium
10238;22;93.77;7;2062.94;23/5/2021;Shipped;2;4;2021;Classic Cars;80;S24_4620;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small
10183;49;64.64;4;3167.36;23/5/2021;Shipped;4;11;2021;Trucks and Buses;64;S32_3522;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Medium
10251;44;100;5;5756.52;24/5/2021;Shipped;2;5;2021;Motorcycles;118;S10_2016;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;NA;Brown;William;Medium
10389;49;79.22;3;3881.78;24/5/2021;Shipped;1;3;2021;Classic Cars;77;S18_1889;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10318;37;100;3;7667.14;25/5/2021;Shipped;4;11;2021;Motorcycles;193;S10_4698;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Large
10289;38;100;2;4567.98;25/5/2021;Shipped;3;9;2021;Vintage Cars;102;S18_1342;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Medium
10192;38;100;8;4965.84;25/5/2021;Shipped;4;11;2021;Classic Cars;132;S18_2870;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10230;36;54.33;6;1955.88;25/5/2021;Shipped;1;3;2021;Classic Cars;57;S24_1444;Blauer See Auto, Co.;+49 69 66 90 2555;Lyonerstr. 34;;Frankfurt;;60528;Germany;EMEA;Keitel;Roland;Small
10261;36;100;8;4512.6;25/5/2021;Shipped;2;6;2021;Ships;122;S24_2011;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;NA;Fresnisre;Jean;Medium
10159;27;80.34;11;2169.18;25/5/2021;Shipped;4;10;2021;Motorcycles;69;S24_2360;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Small
10225;40;100;4;4550;25/5/2021;Shipped;1;2;2021;Classic Cars;140;S24_3856;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10270;31;96.24;10;2983.44;26/5/2021;Shipped;3;7;2021;Vintage Cars;101;S18_2949;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Small
10180;35;72.03;6;2521.05;26/5/2021;Shipped;4;11;2021;Motorcycles;69;S24_2360;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;France;EMEA;Rance;Martine;Small
10195;32;28.29;7;905.28;26/5/2021;Shipped;4;11;2021;Classic Cars;35;S24_2840;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Small
10104;26;100;5;2921.62;26/5/2021;Shipped;1;1;2021;Classic Cars;118;S24_4048;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10318;50;100;8;7119;26/5/2021;Shipped;4;11;2021;Planes;118;S700_2834;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Large
10236;22;100;1;2852.08;27/5/2021;Shipped;2;4;2021;Motorcycles;118;S10_2016;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Small
10176;20;100;10;3667.6;27/5/2021;Shipped;4;11;2021;Classic Cars;163;S18_2238;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Medium
10346;22;97.44;4;2143.68;27/5/2021;Shipped;4;11;2021;Vintage Cars;41;S24_3969;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;NA;King;Sue;Small
10162;29;100;9;5176.5;28/5/2021;Shipped;4;10;2021;Vintage Cars;170;S18_1749;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Medium
10319;43;85.69;2;3684.67;28/5/2021;Shipped;4;11;2021;Classic Cars;80;S24_4620;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;NA;Kuo;Kee;Medium
10119;29;94.14;7;2730.06;28/5/2021;Shipped;2;4;2021;Ships;90;S700_2047;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small
10183;21;96.84;7;2033.64;29/5/2021;Shipped;4;11;2021;Trucks and Buses;116;S18_1097;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10332;26;85.52;10;2223.52;29/5/2021;Shipped;4;11;2021;Vintage Cars;44;S24_2022;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Small
10287;24;100;3;3516.48;30/5/2021;Shipped;3;8;2021;Classic Cars;142;S18_1984;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10104;35;55.49;6;1942.15;30/5/2021;Shipped;1;1;2021;Classic Cars;57;S24_1444;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10405;55;100;1;8289.05;31/5/2021;Shipped;2;4;2021;Classic Cars;169;S18_3232;Mini Caravy;88.60.1555;24, place Kluber;;Strasbourg;;67000;France;EMEA;Citeaux;Frederique;Large
10169;48;80.55;10;3866.4;31/5/2021;Shipped;4;11;2021;Motorcycles;81;S50_4713;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Medium
10327;21;96.31;1;2022.51;31/5/2021;Resolved;4;11;2021;Ships;72;S700_2610;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small
10326;41;100;4;4333.29;1/6/2021;Shipped;4;11;2021;Ships;122;S24_2011;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Medium
10110;39;44.35;2;1729.65;1/6/2021;Shipped;1;3;2021;Vintage Cars;44;S24_2022;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Small
10190;42;76.19;3;3199.98;1/6/2021;Shipped;4;11;2021;Motorcycles;69;S24_2360;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10248;32;75.89;4;2428.48;1/6/2021;Cancelled;2;5;2021;Ships;72;S700_2610;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
;;;;;;;;;;;;;;;;;;;;;;;;
10336;49;63.38;1;3105.62;2/6/2021;Shipped;4;11;2021;Classic Cars;173;S12_3891;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Medium
10167;43;100;1;5763.72;2/6/2021;Cancelled;4;10;2021;Planes;157;S18_1662;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10184;42;31.82;7;1336.44;2/6/2021;Shipped;4;11;2021;Classic Cars;35;S24_2840;Iberia Gift Imports, Corp.;(95) 555 82 82;C/ Romero, 33;;Sevilla;;41101;Spain;EMEA;Roel;Jose Pedro;Small
10275;41;81.89;18;3357.49;2/6/2021;Shipped;3;7;2021;Planes;68;S24_3949;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10185;37;100;4;3891.66;3/6/2021;Shipped;4;11;2021;Ships;100;S700_3505;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Medium
10109;26;100;4;4379.18;4/6/2021;Shipped;1;3;2021;Classic Cars;141;S18_1129;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Medium
10425;31;33.24;5;1030.44;4/6/2021;In Process;2;5;2021;Classic Cars;35;S24_2840;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10291;32;71.75;7;2296;5/6/2021;Shipped;3;9;2021;Trucks and Buses;64;S32_3522;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small
10324;48;100;4;8209.44;5/6/2021;Shipped;4;11;2021;Trucks and Buses;64;S32_3522;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;NA;Frick;Michael;Large
10262;49;37.97;3;1860.53;5/6/2021;Cancelled;2;6;2021;Vintage Cars;43;S50_1341;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
18877;41;81.89;18;3357.49;2/6/2019;Shipped;3;7;2021;Planes;68;S24_3949;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10142;33;100;13;4985.64;6/6/2021;Shipped;3;8;2021;Classic Cars;151;S12_3148;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10108;45;100;4;6130.35;6/6/2021;Shipped;1;3;2021;Classic Cars;117;S12_3380;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium
10184;46;100;9;5984.14;6/6/2021;Shipped;4;11;2021;Trucks and Buses;122;S18_2319;Iberia Gift Imports, Corp.;(95) 555 82 82;C/ Romero, 33;;Sevilla;;41101;Spain;EMEA;Roel;Jose Pedro;Medium
10383;47;100;6;6869.05;6/6/2021;Shipped;1;2;2021;Classic Cars;169;S18_3232;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10217;21;100;3;2244.9;6/6/2021;Shipped;1;2;2021;Trucks and Buses;96;S32_1268;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small
10291;37;100;11;7136.19;7/6/2021;Shipped;3;9;2021;Classic Cars;214;S10_1949;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Large
10142;24;70.22;7;1685.28;7/6/2021;Shipped;3;8;2021;Vintage Cars;87;S18_4522;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10207;28;94.92;5;2657.76;7/6/2021;Shipped;4;12;2021;Trucks and Buses;115;S50_1392;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Small
10168;31;100;16;3431.39;7/6/2021;Shipped;4;10;2021;Planes;99;S700_2466;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Medium
10251;43;100;4;7078.23;8/6/2021;Shipped;2;5;2021;Motorcycles;193;S10_4698;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;NA;Brown;William;Large
10203;45;85.47;4;3846.15;8/6/2021;Shipped;4;12;2021;Classic Cars;77;S18_1889;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10308;20;100;1;4570.4;10/6/2021;Shipped;4;10;2021;Motorcycles;193;S10_4698;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Medium
10205;40;100;3;7492.4;10/6/2021;Shipped;4;12;2021;Vintage Cars;168;S18_2795;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Large
10374;38;100;6;4197.1;11/6/2021;Shipped;1;2;2021;Motorcycles;112;S24_1578;Australian Gift Network, Co;61-7-3844-6555;31 Duncan St. West End;;South Brisbane;Queensland;4101;Australia;APAC;Calaghan;Tony;Medium
10316;47;76.93;11;3615.71;11/6/2021;Shipped;4;11;2021;Vintage Cars;65;S24_3420;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium
10175;22;100;8;2436.72;11/6/2021;Shipped;4;11;2021;Trucks and Buses;96;S32_1268;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Small
10380;44;36.29;7;1596.76;12/6/2021;Shipped;1;2;2021;Classic Cars;117;S24_2887;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10269;48;97.39;2;4674.72;12/6/2021;Shipped;3;7;2021;Vintage Cars;97;S24_4258;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10414;31;75.89;4;2352.59;12/6/2021;On Hold;2;5;2021;Ships;72;S700_2610;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Small
10155;44;77.11;4;3392.84;13/6/2021;Shipped;4;10;2021;Planes;68;S24_3949;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Medium
10208;37;100;4;4447.4;13/6/2021;Shipped;1;1;2021;Ships;100;S700_3505;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10180;48;100;10;5355.36;14/6/2021;Shipped;4;11;2021;Motorcycles;112;S24_1578;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;France;EMEA;Rance;Martine;Medium
10305;40;57.9;7;2316;14/6/2021;Shipped;4;10;2021;Trucks and Buses;54;S32_2509;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Small
10127;46;100;9;6176.42;15/6/2021;Shipped;2;6;2021;Trucks and Buses;115;S50_1392;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10208;38;74.67;3;2837.46;15/6/2021;Shipped;1;1;2021;Ships;66;S700_1138;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Small
10322;48;47.04;7;2257.92;16/6/2021;Shipped;4;11;2021;Vintage Cars;104;S18_3136;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Small
10386;22;57.55;6;1266.1;16/6/2021;Resolved;1;3;2021;Vintage Cars;105;S18_3856;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10191;32;100;8;4237.76;16/6/2021;Shipped;4;11;2021;Classic Cars;148;S18_4721;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Medium
10133;23;100;1;2642.01;16/6/2021;Shipped;2;6;2021;Motorcycles;99;S32_1374;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10296;21;96.34;13;2023.14;17/6/2021;Shipped;3;9;2021;Ships;86;S18_3029;Bavarian Collectables Imports, Co.;+49 89 61 08 9555;Hansastr. 15;;Munich;;80686;Germany;EMEA;Donnermeyer;Michael;Small
10414;41;100;12;4872.03;17/6/2021;On Hold;2;5;2021;Vintage Cars;136;S18_3140;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Medium
10201;39;100;3;4351.23;17/6/2021;Shipped;4;12;2021;Motorcycles;112;S24_1578;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;NA;Murphy;Julie;Medium
10385;37;85.54;2;3164.98;17/6/2021;Shipped;1;2;2021;Vintage Cars;83;S24_3816;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10321;26;100;13;4052.88;17/6/2021;Shipped;4;11;2021;Classic Cars;140;S24_3856;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Medium
10104;33;100;7;3705.24;17/6/2021;Shipped;1;1;2021;Trucks and Buses;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10295;34;100;5;3473.78;17/6/2021;Shipped;3;9;2021;Ships;100;S700_3505;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Medium
10285;20;49.06;10;981.2;18/6/2021;Shipped;3;8;2021;Motorcycles;60;S18_2625;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Small
10330;50;100;4;6101;18/6/2021;Shipped;4;11;2021;Classic Cars;148;S18_4721;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium
10275;22;100;4;2904.44;19/6/2021;Shipped;3;7;2021;Motorcycles;118;S10_2016;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10390;37;100;5;4894.73;19/6/2021;Shipped;1;3;2021;Classic Cars;37;S24_2972;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10363;50;100;2;6576.5;19/6/2021;Shipped;1;1;2021;Motorcycles;99;S32_1374;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Medium
10103;22;54.09;2;1189.98;21/6/2021;Shipped;1;1;2021;Trucks and Buses;60;S18_2432;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small
10168;46;61.18;5;2814.28;21/6/2021;Shipped;4;10;2021;Motorcycles;60;S18_2625;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Small
10378;46;41.54;6;1910.84;21/6/2021;Shipped;1;2;2021;Classic Cars;61;S24_3371;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10308;31;100;6;4009.23;22/6/2021;Shipped;4;10;2021;Planes;118;S700_2834;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Medium
10169;38;74.11;11;2816.18;24/6/2021;Shipped;4;11;2021;Motorcycles;69;S24_2360;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10325;44;100;5;5325.76;24/6/2021;Shipped;4;11;2021;Classic Cars;118;S24_4048;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium
10211;41;100;14;4708.44;25/6/2021;Shipped;1;1;2021;Motorcycles;95;S10_1678;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Medium
10207;42;29.7;8;1247.4;25/6/2021;Shipped;4;12;2021;Classic Cars;35;S24_2840;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Small
10425;11;43.83;6;482.13;25/6/2021;In Process;2;5;2021;Trucks and Buses;54;S32_2509;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10309;50;84.7;3;4235;25/6/2021;Shipped;4;10;2021;Motorcycles;102;S32_4485;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium
10129;30;85.41;7;2562.3;25/6/2021;Shipped;2;6;2021;Ships;99;S700_3962;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Small
